dstip,proto,mean_bpktl,max_bpktl,std_bpktl,mean_biat,max_biat,std_biat,std_active,fpsh_cnt,target
1.1025335962399008,-0.8660254037844437,1.3163418420039548,0.8144119646258682,1.5702130777731822,-0.19872604487163592,-0.19652765547068135,-0.1768757532666543,-0.13297500324263611,0.07319173461065234,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,0.0
-0.5418509010575036,1.1547005383792586,-0.33874440843134196,-0.34733921770839393,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.5829605134899386,-0.8660254037844437,-0.32435930340582997,-0.3308115420481137,-0.3924489911655735,-0.35125959973529486,-0.3857999287830168,-0.39591916074062633,-0.3117161029806427,-0.17678164932169663,0.0
-0.5829605134899386,-0.8660254037844437,-0.32435930340582997,-0.3308115420481137,-0.3924489911655735,-0.3500448382152763,-0.386127467242483,-0.3970538138936816,-0.3117161029806427,-0.17678164932169663,1.0
-0.5418509010575036,1.1547005383792586,-0.33554771842567266,-0.3466973662264413,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.5418509010575036,-0.8660254037844437,-0.3307526834171686,-0.3422044058527729,-0.4127712587053615,-0.34899204489792696,-0.38570359394199727,-0.39694311602509086,-0.3117161029806427,-0.3017683412878711,1.0
0.814766309212855,-0.8660254037844437,0.1271731598949632,0.073715354452532,0.2563003187584278,-0.11284240540632651,-0.07021983424867663,0.006495266053944362,-0.12585385966100232,0.3231651185430013,0.0
-0.5418509010575036,-0.8660254037844437,-0.3307526834171686,-0.3422044058527729,-0.4127712587053615,-0.34461890342586027,-0.384643910690783,-0.3929579927558234,-0.3117161029806427,-0.3017683412878711,0.0
-0.6240701259223738,-0.8660254037844437,0.23745896509055517,0.11736125522531089,0.4728106306246307,-0.057692232397485665,-0.27674888874896786,-0.17468947036198673,-0.1053810666625532,-0.051794957355522135,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.5418509010575036,1.1547005383792586,-0.33874440843134196,-0.34733921770839393,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
1.7602873951588625,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,0.0
1.7602873951588625,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
1.7602873951588625,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,0.0
0.8558759216452901,-0.8660254037844437,-0.15493473310535538,-0.1644115453518941,-0.10559236858471992,6.567455129580858,1.5789876877456415,2.869944707358355,2.0655306275598835,0.19817842657682683,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.7885085756521142,-0.8660254037844437,0.48600161303134576,-0.11498898124154151,0.042134883916046646,2.371709331487554,2.0859465774492763,2.344932391099514,3.347953981091506,0.5731385024753503,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
1.2258624335372061,-0.8660254037844437,-0.14214797308267804,-0.11980286735618625,-0.056349951084464396,-0.019346260415567692,-0.08463152646519051,-0.0031907974477473878,-0.1236648699997219,0.8231118864076993,1.0
1.4314104956993816,-0.8660254037844437,0.37251911783008446,0.33526983334822913,0.6221011344746117,-0.08052974897383386,-0.07242269094665535,-0.027655026406305978,-0.1840936514990112,0.4481518105091758,0.0
0.5681086346182443,-0.8660254037844437,-0.27401143581653803,-0.256838158753073,-0.29083765346663354,0.006447175859492233,-0.08713623233169693,0.07172398512105138,-0.18775912062441022,0.5731385024753503,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3007592795042878,-0.42675503325404557,0.0
1.4314104956993816,-0.8660254037844437,0.37251911783008446,0.33526983334822913,0.6221011344746117,-0.08052974897383386,-0.07242269094665535,-0.027655026406305978,-0.1840936514990112,0.4481518105091758,0.0
2.253602744348084,-0.8660254037844437,1.4386152347208068,1.9761631469601304,1.386531044240483,-0.13053743154792963,1.4724541982235684,0.3473893523791986,0.6674312435190428,3.697805801629712,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.5418509010575036,-0.8660254037844437,-0.33315020092142067,-0.3428462573347255,-0.4151161357291832,-0.3519479645966387,-0.38595406452864794,-0.3960298586092171,-0.3117161029806427,-0.3017683412878711,1.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.08964516430071735,-0.8660254037844437,0.11358722737086854,0.3591788010509646,0.579111722371214,0.16529749062724747,-0.08806104680548392,0.13316130218892477,-0.2150918034655338,-0.051794957355522135,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,0.0
-0.706289350787244,-0.8660254037844437,-0.33554771842567266,-0.3458950518740005,-0.42136914112604107,-0.3473723628712356,-0.38396314448091207,-0.3929856672229711,-0.3117161029806427,-0.3017683412878711,0.0
0.07479328542902307,-0.8660254037844437,3.753018798825403,5.273354209750796,3.6892002816333846,-0.12227705321180368,1.8178338702466004,0.5721890490198902,0.8021550466323869,2.822898957866491,0.0
-0.5418509010575036,1.1547005383792586,-0.33554771842567266,-0.3466973662264413,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,0.3812317308790838,-0.42675503325404557,0.0
-0.5418509010575036,-0.8660254037844437,-0.3323510284200033,-0.3422044058527729,-0.414334510054576,-0.3450643159832004,-0.3846053767543752,-0.3940926459088787,-0.3117161029806427,-0.3017683412878711,1.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,0.0
1.3491912708345113,-0.8660254037844437,-0.2540321232811047,-0.256838158753073,-0.27051538592684554,0.18793254695025924,-0.09163185824593924,0.10617869671992632,-0.08568015971102938,0.19817842657682683,0.0
1.8425066200237328,-0.8660254037844437,-0.2516346057768527,-0.2160805896490809,-0.2509747440616648,-0.07380806856306471,-0.09492008748607074,0.009456434038747269,-0.18681702380816295,0.6981251944415248,0.0
-0.5418509010575036,1.1547005383792586,-0.33874440843134196,-0.34733921770839393,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.706289350787244,-0.8660254037844437,-0.33554771842567266,-0.3458950518740005,-0.42136914112604107,-0.34976139386060534,-0.3852411867051038,-0.3939265991059926,-0.3117161029806427,-0.3017683412878711,1.0
-0.5829605134899386,-0.8660254037844437,-0.32595764840866465,-0.3304906163071374,-0.394012242514788,-0.34397103061518375,-0.3810987885412663,-0.3896093822309528,-0.3117161029806427,-0.17678164932169663,1.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
1.3080816584020762,-0.8660254037844437,-0.0997918305075594,0.21556453196406344,0.25786357010764227,0.038840816393319454,-0.07832480553978202,0.07457445523726353,-0.09286859592239512,0.9480985783738737,0.0
-1.1996046999764653,-0.8660254037844437,2.9778214724505903,4.570526837012665,3.341376856433167,-0.10923861289693823,2.798207858010888,0.6167172666605245,4.605126764913711,6.197539640953202,0.0
1.8836162324561678,-0.8660254037844437,-0.12296783304866205,0.13774003977730692,0.04526138661447557,1.243033911187679,0.4665835892027924,0.7549789045303874,0.14829235547696953,0.8231118864076993,0.0
-0.5418509010575036,-0.8660254037844437,-0.3323510284200033,-0.3422044058527729,-0.414334510054576,-0.35008533026594363,-0.38549165729175444,-0.39456311185038945,-0.3117161029806427,-0.3017683412878711,1.0
-0.5418509010575036,1.1547005383792586,-0.31317088838598733,-0.3370695939971518,-0.3893224884671446,-0.33259276437767693,-0.3838924989308311,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.9118374129494194,-0.8660254037844437,2.664545851894996,1.9761631469601304,1.6585367790037993,0.14059733972020422,0.5984531419129883,0.6814478453189732,1.5874758691641568,-0.17678164932169663,0.0
-0.706289350787244,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,0.0
-0.5418509010575036,-0.8660254037844437,-0.3307526834171686,-0.3422044058527729,-0.4127712587053615,-0.3420679042338214,-0.3847530901772718,-0.3974966053680447,-0.3117161029806427,-0.3017683412878711,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,0.0
1.8425066200237328,-0.8660254037844437,-0.2516346057768527,-0.2160805896490809,-0.2509747440616648,-0.07380806856306471,-0.09492008748607074,0.009456434038747269,-0.18681702380816295,0.6981251944415248,0.0
1.7602873951588625,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.30922627568056055,-0.42675503325404557,0.0
-0.8296181880845492,-0.8660254037844437,0.15914005995165653,0.3497114916921633,0.5705138399505345,-0.11280191335565923,-0.16512249729833156,-0.10054957287332332,-0.2530329714643998,0.3231651185430013,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
0.6503278594831146,-0.8660254037844437,5.769331019901335,6.372845798335653,5.855866651644628,-0.3336860497456936,2.5545963120408324,-0.1572545560589416,1.2956989850364145,11.44698070353253,1.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.706289350787244,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
1.9247258448886029,-0.8660254037844437,0.32217125024079246,0.2874518979427581,0.7268389748719806,2.1632967467030433,0.4349729167029344,1.4711664398454753,-0.3117161029806427,0.07319173461065234,0.0
-0.5418509010575036,-0.8660254037844437,-0.3323510284200033,-0.3422044058527729,-0.414334510054576,-0.34923499720193063,-0.38549807961448906,-0.3953103224633771,-0.3117161029806427,-0.3017683412878711,1.0
0.48588940975337414,-0.8660254037844437,0.3709207728272498,0.10773348299602142,0.38214205237019194,-0.19159944395419393,-0.09340441932069762,-0.08519024360635498,-0.18834100395209238,0.9480985783738737,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.37741245132776313,1.1547005383792586,-0.19089749566913536,-0.31765358666808474,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
0.9792047589425954,-0.8660254037844437,0.1343657124077192,0.07756646334424777,0.2844388430442881,1.620703267761437,0.8163432853308432,1.7714344083979197,0.9408768236298055,0.19817842657682683,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.5829605134899386,-0.8660254037844437,-0.32435930340582997,-0.3308115420481137,-0.3924489911655735,-0.3503687746206146,-0.38583846271942457,-0.3968047436893524,-0.3117161029806427,-0.17678164932169663,1.0
1.2669720459696412,-0.8660254037844437,1.1964659667913549,0.7903425340526444,1.2841380808669358,-0.1367327153000241,-0.08672520367668049,-0.06202671460373785,-0.1588351650096253,0.4481518105091758,0.0
-0.5418509010575036,1.1547005383792586,-0.33714606342850734,-0.3466973662264413,-0.4229323924752555,-0.34696744236456273,-0.3861724235016254,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
1.7602873951588625,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.706289350787244,-0.8660254037844437,-0.33554771842567266,-0.3458950518740005,-0.42136914112604107,-0.31983776841748246,-0.36813211894004455,-0.35988700451433303,-0.3117161029806427,-0.3017683412878711,1.0
1.1436432086723358,-0.8660254037844437,1.1573065142219054,2.2085133834269826,2.1579955850778196,0.5706634098574278,3.2938120811196936,2.645670825593469,1.3089120908037817,0.5731385024753503,0.0
2.0891642946183433,-0.8660254037844437,0.11598474487512055,0.5198021344096105,0.7745181410230216,1.6045469395451908,0.42611011132914245,1.2922233352685073,0.9335617189389444,0.5731385024753503,0.0
1.7602873951588625,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.706289350787244,-0.8660254037844437,-0.33554771842567266,-0.3458950518740005,-0.42136914112604107,-0.34490234778053125,-0.38337871311206057,-0.3900244992381682,-0.3117161029806427,-0.3017683412878711,1.0
1.7602873951588625,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.5418509010575036,-0.8660254037844437,-0.3307526834171686,-0.3422044058527729,-0.4127712587053615,-0.3454692364898732,-0.38457326514070206,-0.3930133416901188,-0.3117161029806427,-0.3017683412878711,1.0
0.8558759216452901,-0.8660254037844437,0.9998695314426909,0.8144119646258682,1.1942511282871044,2.8406477702653703,1.4914835404862825,2.5804144320592144,2.1786376629693356,0.3231651185430013,0.0
-0.5418509010575036,1.1547005383792586,-0.33874440843134196,-0.34733921770839393,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
2.2124931319156484,-0.8660254037844437,-0.21966770572015934,-0.03764587766624949,-0.006325907909601646,7.96467382990616,3.5605825228708317,9.408535711408945,0.4577474092742929,-0.3017683412878711,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.5829605134899386,-0.8660254037844437,-0.32116261340016067,-0.3308115420481137,-0.3893224884671446,-0.3523123930526442,-0.38644216105647994,-0.39763497770378314,-0.3117161029806427,-0.17678164932169663,0.0
1.7602873951588625,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,0.0
-0.5418509010575036,-0.8660254037844437,-0.3323510284200033,-0.3422044058527729,-0.414334510054576,-0.350854679228622,-0.38561368142371244,-0.3960298586092171,-0.3117161029806427,-0.3017683412878711,0.0
-0.5418509010575036,-0.8660254037844437,-0.32835516591291664,-0.3422044058527729,-0.4127712587053615,-0.34295872934850163,-0.38267225761125107,-0.39138054812840506,-0.3117161029806427,-0.17678164932169663,1.0
-0.5829605134899386,-0.8660254037844437,-0.32116261340016067,-0.3308115420481137,-0.3893224884671446,-0.3495589336072689,-0.38597975381958644,-0.3971368372951247,-0.3117161029806427,-0.17678164932169663,1.0
-0.5829605134899386,-0.8660254037844437,-0.32595764840866465,-0.3304906163071374,-0.394012242514788,-0.3442139829191874,-0.3829419951661056,-0.39262589915005114,-0.3117161029806427,-0.17678164932169663,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,0.0
-0.5829605134899386,-0.8660254037844437,-0.32595764840866465,-0.3304906163071374,-0.394012242514788,-0.3419869201324868,-0.3808675849228195,-0.38955403329665744,-0.3117161029806427,-0.17678164932169663,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,0.0
1.4725201081318167,-0.8660254037844437,-0.30118330086472733,-0.23485474549619534,-0.28380302239516847,-0.03311355764244426,-0.32975231827788454,-0.35988700451433303,-0.29406960043093533,-0.3017683412878711,1.0
1.636958557861557,-0.8660254037844437,0.3469455977847298,0.3099166998111002,0.8315768152693493,-0.14029601575874506,-0.31134594132042964,-0.2464216892088011,-0.3117161029806427,0.07319173461065234,0.0
-0.5829605134899386,-0.8660254037844437,-0.057435687932440735,-0.11498898124154151,0.0538592690351551,-0.3425538088418288,-0.37824727724708973,-0.38476635048010693,-0.3117161029806427,-0.17678164932169663,1.0
-0.5418509010575036,-0.8660254037844437,-0.33315020092142067,-0.3428462573347255,-0.4151161357291832,-0.3495994256579362,-0.3842136150675627,-0.39312403955870956,-0.3117161029806427,-0.3017683412878711,1.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
0.11590289786145817,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
1.1025335962399008,-0.8660254037844437,1.3163418420039548,0.8144119646258682,1.5702130777731822,-0.19872604487163592,-0.19652765547068135,-0.1768757532666543,-0.13297500324263611,0.07319173461065234,0.0
-0.6651797383548088,1.1547005383792586,-0.3811005510064606,-0.3558437498442663,-0.42449564382446997,-0.3584671847540714,-0.38799636315826086,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.5829605134899386,-0.8660254037844437,-0.32435930340582997,-0.3308115420481137,-0.3924489911655735,-0.3498423779619399,-0.38583204039668995,-0.39697079049223855,-0.3117161029806427,-0.17678164932169663,1.0
-0.5829605134899386,-0.8660254037844437,-0.32435930340582997,-0.3308115420481137,-0.3924489911655735,-0.3496804097592708,-0.3856457930373856,-0.3965556734850232,-0.3117161029806427,-0.17678164932169663,0.0
-0.5829605134899386,-0.8660254037844437,-0.32595764840866465,-0.3304906163071374,-0.394012242514788,-0.3442139829191874,-0.3829419951661056,-0.39262589915005114,-0.3117161029806427,-0.17678164932169663,0.0
-0.5418509010575036,1.1547005383792586,-0.33714606342850734,-0.3466973662264413,-0.4229323924752555,-0.35040926667128186,-0.3867183209340691,-0.40034707548425685,-0.3117161029806427,-0.42675503325404557,1.0
-0.5418509010575036,-0.8660254037844437,-0.3307526834171686,-0.3422044058527729,-0.4127712587053615,-0.34526677623653684,-0.3854723903235505,-0.3984098627839185,-0.3117161029806427,-0.3017683412878711,0.0
-0.706289350787244,-0.8660254037844437,-0.33554771842567266,-0.3458950518740005,-0.42136914112604107,-0.3366824614950726,-0.37841425763819014,-0.3818882058967471,-0.3117161029806427,-0.3017683412878711,0.0
-1.07627586267916,-0.8660254037844437,1.5369134523951387,2.049013290161754,1.2036306363823912,0.1000647970022529,5.824354951987542,1.8447440718721524,3.200852292497468,0.6981251944415248,0.0
1.636958557861557,-0.8660254037844437,0.3469455977847298,0.3099166998111002,0.8315768152693493,-0.15701923268433338,-0.3152892474794936,-0.24636634027450569,-0.3117161029806427,0.07319173461065234,0.0
-0.5829605134899386,-0.8660254037844437,-0.32595764840866465,-0.3304906163071374,-0.394012242514788,-0.34591464904721336,-0.38248601025194673,-0.39196171193850654,-0.3117161029806427,-0.17678164932169663,1.0
